rank,corpus_lemma,count,per_million,source_id
1694,а-р:ҭә-ра́,783,72.6,SRC-010
1695,а-ҭа·ҧса-ра́,783,72.6,SRC-010
1696,а́-мҵа·р:с-ра,783,72.6,SRC-010
1697,а́-хәхәа,783,72.6,SRC-010
1698,а́-мала,782,72.5,SRC-010
1699,Асҭана,780,72.3,SRC-010
1700,а-гәыбҕа́н,779,72.2,SRC-010
1701,а-лацәа́,779,72.2,SRC-010
1702,а-ҽада́,779,72.2,SRC-010
1703,а́-лацәа,779,72.2,SRC-010
1704,а́-ҧшаара,779,72.2,SRC-010
1705,Борис,779,72.2,SRC-010
1706,а-з·ны́ҟәа-ра,778,72.2,SRC-010
1707,а-ҭа́·р:шә-ра,778,72.2,SRC-010
1708,ха́р,778,72.2,SRC-010
1709,а-з·цәы́р·ҵ-ра,777,72.1,SRC-010
1710,а-хе́илак,777,72.1,SRC-010
1711,а-хьын·ҳа́ла-ра,777,72.1,SRC-010
1712,Анқәаб,777,72.1,SRC-010
1713,а-ла́з,776,72.0,SRC-010
1714,а́-қәын·ха-ра,774,71.8,SRC-010
1715,а́ила·ҳа-ра,774,71.8,SRC-010
1716,и́ҳақәиҭу,774,71.8,SRC-010
1717,а-з·а́·ҳәа-ра,773,71.7,SRC-010
1718,а-мҿы́,773,71.7,SRC-010
1719,а-цәы́·мыҕ·ха-ра,773,71.7,SRC-010
1720,а-шо́ура,773,71.7,SRC-010
1721,а́-ла·тәа-заа-ра,773,71.7,SRC-010
1722,Христос,773,71.7,SRC-010
1723,Ҭакәи,773,71.7,SRC-010
1724,а-н·р:ҵәа-ра́,772,71.6,SRC-010
1725,а-фо́рма,772,71.6,SRC-010
1726,аа́ира,772,71.6,SRC-010
1727,аба́,772,71.6,SRC-010
1728,а́-р:ха-ра,771,71.5,SRC-010
1729,аа́га,769,71.3,SRC-010
1730,Даур,769,71.3,SRC-010
1731,а́и·қә·шаҳаҭ-ра,768,71.2,SRC-010
1732,а-инра́л,767,71.1,SRC-010
1733,а-р:гәы́рҕьа-ра,767,71.1,SRC-010
1734,а-ҵа́а,767,71.1,SRC-010
1735,а́-р:ҩ-ра,767,71.1,SRC-010
1736,автома́т,767,71.1,SRC-010
1737,а-шәа́рҭадара,766,71.0,SRC-010
1738,абааҧсы́,766,71.0,SRC-010
1739,Гьаргь,766,71.0,SRC-010
1740,нахьхьи́,766,71.0,SRC-010
1741,а-кәады́р,765,70.9,SRC-010
1742,а́илак,765,70.9,SRC-010
1743,а-нҵәа́мҭа,762,70.7,SRC-010
1744,а-мрагы́лара,761,70.6,SRC-010
1745,а-х·гы́ла-заа-ра,761,70.6,SRC-010
1746,а-мы́шәа,760,70.5,SRC-010
1747,ба́ба,760,70.5,SRC-010
1748,а-ирма́ны,759,70.4,SRC-010
1749,а-р:ҿы́ха-ра,759,70.4,SRC-010
1750,а́-в·га-ра,759,70.4,SRC-010
1751,а́-комитет,759,70.4,SRC-010
1752,а́-хәаҽ-ра,759,70.4,SRC-010
1753,Хьыбла,759,70.4,SRC-010
1754,а́-ла·ҧса-ра,758,70.3,SRC-010
1755,а́-лҩа,758,70.3,SRC-010
1756,а́-маалықь,758,70.3,SRC-010
1757,акы́мзарак,758,70.3,SRC-010
1758,а-ҽы́жә·ла-ра,756,70.1,SRC-010
1759,а́уп,756,70.1,SRC-010
1760,а-дәы́л·га-ра,755,70.0,SRC-010
1761,а-университе́т,753,69.8,SRC-010
1762,а-хьтәы́,752,69.7,SRC-010
1763,а-полко́вник,751,69.6,SRC-010
1764,а-хы́=а-гәы́,751,69.6,SRC-010
1765,а́-мҩа·с-ра,751,69.6,SRC-010
1766,а́-х=а-гәы́,751,69.6,SRC-010
1767,а́-ӡб-ра,751,69.6,SRC-010
1768,Аси́да,751,69.6,SRC-010
1769,а-з·ны́·жь-ра,750,69.6,SRC-010
1770,а-ҽ·шь-ра́,750,69.6,SRC-010
1771,а-шәы́р,749,69.5,SRC-010
1772,а-ҧштәы́,749,69.5,SRC-010
1773,а́-мцабз,749,69.5,SRC-010
1774,а-фица́р,748,69.4,SRC-010
1775,а-ҵы́хәала,748,69.4,SRC-010
1776,ша́анӡа,748,69.4,SRC-010
1777,а-з·а́аҭ·гыла-ра,746,69.2,SRC-010
1778,а-ҽы·р:ҭы́нч-ра,746,69.2,SRC-010
1779,а́-қәы·р:шә-ра,745,69.1,SRC-010
1780,а-рҿи́аратә,744,69.0,SRC-010
1781,а-ҭа·тәа-ра́,742,68.8,SRC-010
1782,а́-бра,742,68.8,SRC-010
1783,а́иқәшәа,742,68.8,SRC-010
1784,а-на·р:га-ра́,741,68.7,SRC-010
1785,а́-ҧхын,741,68.7,SRC-010
1786,а-мацәа́з,740,68.6,SRC-010
1787,а-џьықәре́и,740,68.6,SRC-010
1788,ааҟәы́мҵӡакәа,740,68.6,SRC-010
1789,а-р:лаҧш-ра́,739,68.5,SRC-010
1790,а-хьыҧшы́мра,738,68.4,SRC-010
1791,есаа́ира,738,68.4,SRC-010
1792,а́и·л·х-ра,736,68.3,SRC-010
1793,Баграт,735,68.2,SRC-010
1794,а-ҳәа́ртә,734,68.1,SRC-010
1795,а-студе́нт,733,68.0,SRC-010
1796,шьапы́ла,733,68.0,SRC-010
1797,а́-маншәала·ха-ра,732,67.9,SRC-010
1798,уиа́ҟара,732,67.9,SRC-010
1799,а-парла́мент,731,67.8,SRC-010
1800,а-ҭры́с-ра,731,67.8,SRC-010
1801,а-журна́л,729,67.6,SRC-010
1802,а-џь-ра́,729,67.6,SRC-010
1803,а́-шанха-ра,729,67.6,SRC-010
1804,а́-маана,728,67.5,SRC-010
1805,а-зы́ҳәа,727,67.4,SRC-010
1806,а-ры́жәтә,727,67.4,SRC-010
1807,а-ба́ша,726,67.3,SRC-010
1808,а-ҿа·к-ра́,726,67.3,SRC-010
1809,убра́ҟа,726,67.3,SRC-010
1810,а-хгы́ла,725,67.2,SRC-010
1811,сынтәа́,725,67.2,SRC-010
1812,шамаха́мзар,725,67.2,SRC-010
1813,а́-ҵаҩҩы,722,67.0,SRC-010
1814,а-џь·шьа-заа-ра́,721,66.9,SRC-010
1815,аӡәа́ӡәала,721,66.9,SRC-010
1816,а-р:ҽе́и-ра,720,66.8,SRC-010
1817,доусы́,720,66.8,SRC-010
1818,а-кры́фара,719,66.7,SRC-010
1819,а́и·қә·к-ра,719,66.7,SRC-010
1820,еиҳа́-еиҳа,719,66.7,SRC-010
1821,а-гәҭаны́,718,66.6,SRC-010
1822,хҧа́,717,66.5,SRC-010
1823,Чақырџьалы,717,66.5,SRC-010
1824,а́-са,716,66.4,SRC-010
1825,Аҟәатәи,716,66.4,SRC-010
1826,а-кәа́ра,715,66.3,SRC-010
1827,ааҭы́·ҵ-ра,715,66.3,SRC-010
1828,а́-бахә,714,66.2,SRC-010
1829,а-ха́ра-заа-ра,713,66.1,SRC-010
1830,а-р:ҩ-ра́,712,66.0,SRC-010
1831,а-ҵа·к-ра́,711,65.9,SRC-010
1832,а-ха́·р:хәа-ра,710,65.8,SRC-010
1833,а́-хьшь,710,65.8,SRC-010
1834,Иван,710,65.8,SRC-010
1835,а́·хәмар-ра,709,65.8,SRC-010
1836,а́ҳкәажә,709,65.8,SRC-010
1837,а-цәашьы́,708,65.7,SRC-010
1838,а-ма́зара,707,65.6,SRC-010
1839,а-ны́рра,707,65.6,SRC-010
1840,а́ҵкьыс,707,65.6,SRC-010
1841,а-не́мец,705,65.4,SRC-010
1842,а́·башь-ра,704,65.3,SRC-010
1843,а-х·шәа-ра́,703,65.2,SRC-010
1844,аҳҭны́қалақь,702,65.1,SRC-010
1845,а-интере́с,701,65.0,SRC-010
1846,а́-қәиҭ·тә-ра,701,65.0,SRC-010
1847,а-ҵаа́,700,64.9,SRC-010
1848,а-жәы́лара,699,64.8,SRC-010
1849,а́ила·гыла-ра,699,64.8,SRC-010
1850,а́ицәажәа-ра,699,64.8,SRC-010
1851,Ҭемраз,698,64.7,SRC-010
1852,а-кы́д·ҵа-ра,697,64.6,SRC-010
1853,а́из·аа-ра,697,64.6,SRC-010
1854,а́имадара,697,64.6,SRC-010
1855,а́нкьа,696,64.5,SRC-010
1856,а-фа́кт,695,64.5,SRC-010
1857,а-баандаҩы́,694,64.4,SRC-010
1858,а́-хҭа·к-ра,694,64.4,SRC-010
1859,аҧҵара́,694,64.4,SRC-010
1860,Владимир,694,64.4,SRC-010
1861,а-уаҭа́х,693,64.3,SRC-010
1862,а-ҭы́·с-ра,693,64.3,SRC-010
1863,а́аҧышәыр·чча-ра,693,64.3,SRC-010
1864,Арӡынба,693,64.3,SRC-010
1865,Даҭикәа,693,64.3,SRC-010
1866,а·р:ҳәа-ра́,692,64.2,SRC-010
1867,а́-ҩаӡара,692,64.2,SRC-010
1868,а-зы́·ҟа·ла-ра,691,64.1,SRC-010
1869,а-ры́ц,691,64.1,SRC-010
1870,а-ҷы́дара,691,64.1,SRC-010
1871,акы́рынтә,691,64.1,SRC-010
1872,а-н·к-ра́,690,64.0,SRC-010
1873,а-ҧсҭа́,690,64.0,SRC-010
1874,а́-ҧсҭа,690,64.0,SRC-010
1875,а́-шьҭра,689,63.9,SRC-010
1876,Н.,689,63.9,SRC-010
1877,а-гәблра́,688,63.8,SRC-010
1878,а-ҳа́џь,688,63.8,SRC-010
1879,а́-лашьца,688,63.8,SRC-010
1880,а-х·ҟьа-заа-ра́,687,63.7,SRC-010
1881,иа́шаҵәҟьаны,687,63.7,SRC-010
1882,а-ҧха́рра,686,63.6,SRC-010
1883,а́-мҽхак,686,63.6,SRC-010
1884,а́бжьа·га-ра,686,63.6,SRC-010
1885,а́и·гыла-ра,686,63.6,SRC-010
1886,а́-ц·ныҟәа-ра,685,63.5,SRC-010
1887,а́-ҵаа,685,63.5,SRC-010
1888,а-ҽ·е́и·ҳәа-ра,684,63.4,SRC-010
1889,а́-р:маншәала-ра,684,63.4,SRC-010
1890,а-з·ҭа́-заа-ра,683,63.3,SRC-010
1891,а-литерату́ратә,683,63.3,SRC-010
1892,а-наҧхга́ра,683,63.3,SRC-010
1893,а-х·баа-ра́,683,63.3,SRC-010
1894,а-ҵ·ҟьа-ра́,683,63.3,SRC-010
1895,а́-лабжыш,683,63.3,SRC-010
1896,а-бна́·ла-ра,682,63.2,SRC-010
1897,а-зы́·шьҭ-ра,682,63.2,SRC-010
1898,а́ила·ҽ·ҳәа-ра,682,63.2,SRC-010
1899,Мсыгәда,682,63.2,SRC-010
1900,уажәазы́,681,63.2,SRC-010
1901,а́-цәгьа·ха-ра,679,63.0,SRC-010
1902,а-ҟәы́·га-ра,678,62.9,SRC-010
1903,а-ҭа́·гӡа-ра,678,62.9,SRC-010
1904,а́-лым,678,62.9,SRC-010
1905,а́ила·ҵа-ра,678,62.9,SRC-010
1906,а-з·хиа-заа-ра́,674,62.5,SRC-010
1907,а́иба·к-ра,674,62.5,SRC-010
1908,а-шәары́цара,673,62.4,SRC-010
1909,а́-ҵан,673,62.4,SRC-010
1910,абриа́ҟара,672,62.3,SRC-010
1911,убра́хь,672,62.3,SRC-010
1912,а-солда́ҭ,671,62.2,SRC-010
1913,а-лаба́шьа,670,62.1,SRC-010
1914,а-цәы·р:га-ра́,670,62.1,SRC-010
1915,а́аҧын,670,62.1,SRC-010
1916,а́бахә,670,62.1,SRC-010
1917,дасу́,670,62.1,SRC-010
1918,аиҳа́ра,669,62.0,SRC-010
1919,Коҕониа,669,62.0,SRC-010
1920,Нарҭ,669,62.0,SRC-010
1921,а-ҧсӡы́,668,62.0,SRC-010
1922,а́а·гәа-ра,668,62.0,SRC-010
1923,а-ҧы́шәыр·чча-ра,667,61.9,SRC-010
1924,а́-ҧышәыр·чча-ра,667,61.9,SRC-010
1925,ҕы́ба,667,61.9,SRC-010
1926,а-бҕа-ра́,666,61.8,SRC-010
1927,а-ҽа́,666,61.8,SRC-010
1928,а-гәы́ла-заа-ра,665,61.7,SRC-010
1929,а-ҳәо́у,665,61.7,SRC-010
1930,а́-ччаҧшь,665,61.7,SRC-010
1931,а-делега́циа,664,61.6,SRC-010
1932,а́и·ҧыр·ҵ-ра,664,61.6,SRC-010
1933,нырцә,664,61.6,SRC-010
1934,а-у́ра,663,61.5,SRC-010
1935,аҽа́,661,61.3,SRC-010
1936,а-бира́ҟ,660,61.2,SRC-010
1937,а-рҿиа́ра,659,61.1,SRC-010
1938,а-з·а́а·шьҭ-ра,658,61.0,SRC-010
1939,а-зҳәа́,658,61.0,SRC-010
1940,а-р:с-ра́,657,60.9,SRC-010
1941,а-ҩы́нуҵҟа,657,60.9,SRC-010
1942,а-ӡлага́ра,657,60.9,SRC-010
1943,а-цә-ра́,656,60.8,SRC-010
1944,а-ҕьы́ч-ра,656,60.8,SRC-010
1945,а-ҧы́шәара,656,60.8,SRC-010
1946,а́-шьхара,656,60.8,SRC-010
1947,а́-қәы·жь-заа-ра,656,60.8,SRC-010
1948,а́-ӡынра,656,60.8,SRC-010
1949,Александр,656,60.8,SRC-010
1950,Бҕажәба,656,60.8,SRC-010
1951,а-матери́ал,655,60.7,SRC-010
1952,а́-хә·на-ра,655,60.7,SRC-010
1953,а́и·д·тәала-ра,655,60.7,SRC-010
1954,а-маҟа́,654,60.7,SRC-010
1955,а-ха́·гала-ра,654,60.7,SRC-010
1956,ааҵәа́,654,60.7,SRC-010
1957,Дырмит,654,60.7,SRC-010
1958,а-ӡхы́·ҵ-ра,653,60.6,SRC-010
1959,а́-бжьара,653,60.6,SRC-010
1960,а́-рашәа-ра,653,60.6,SRC-010
1961,ҳазша́з,653,60.6,SRC-010
1962,хәы́ҷы-хәы́ҷла,652,60.5,SRC-010
1963,а-ры́с-ра,651,60.4,SRC-010
1964,а-цәы́·ҧха·шьа-ра,651,60.4,SRC-010
1965,а́-лашә,651,60.4,SRC-010
1966,а́-уаажәларра,651,60.4,SRC-010
1967,а́иҩызара,651,60.4,SRC-010
1968,ҷы́дала,650,60.3,SRC-010
1969,а-р:хәа-ра́,649,60.2,SRC-010
1970,а-уаса́,649,60.2,SRC-010
1971,а-ҭӡы́,649,60.2,SRC-010
1972,а́и·ҳа-ра,649,60.2,SRC-010
1973,знтәы́к,649,60.2,SRC-010
1974,Шәарах,649,60.2,SRC-010
1975,а-наҧхгаҩы́,648,60.1,SRC-010
1976,а-хь·гӡа-ра́,648,60.1,SRC-010
1977,а-хәы́ц,648,60.1,SRC-010
1978,ажәы́тә,648,60.1,SRC-010
1979,а-фо́нд,647,60.0,SRC-010
1980,абри́ еиҧш,647,60.0,SRC-010
1981,а́ила·гыла-заа-ра,646,59.9,SRC-010
1982,а-дима́,645,59.8,SRC-010
1983,а-маншәа́ла,645,59.8,SRC-010
1984,а-шәаҧы́џьаҧ,645,59.8,SRC-010
1985,а-зааигәа́ра,644,59.7,SRC-010
1986,а-ха́ан,644,59.7,SRC-010
1987,а-ҧсҭа́зара,644,59.7,SRC-010
1988,а-ҧы́·хьашәа-ра,644,59.7,SRC-010
1989,а́-л·ҟьа-ра,644,59.7,SRC-010
1990,а́-ҵ·ҵ-ра,644,59.7,SRC-010
1991,а́-қә·ныҟәа-ра,643,59.6,SRC-010
1992,а-рҳәы́,642,59.5,SRC-010
1993,а-мраҭашәа́ра,641,59.4,SRC-010
1994,а́-иаҵәа-заа-ра,641,59.4,SRC-010
1995,а-у́сумҭа,640,59.4,SRC-010
1996,а́рҕьа,640,59.4,SRC-010
1997,а́-слан,639,59.3,SRC-010
1998,а-проце́сс,638,59.2,SRC-010
1999,а-р:ҳә-ра́,638,59.2,SRC-010
2000,а-ҳәы́ҳә,638,59.2,SRC-010
2001,а́-р:гьежь-ра,638,59.2,SRC-010
2002,а́-р:ҟаҵа-ра,638,59.2,SRC-010
2003,у́сҟантәи,638,59.2,SRC-010
2004,а-кәа́кь,637,59.1,SRC-010
2005,а-шьа́ц,636,59.0,SRC-010
2006,а́-ҧшәма-заа-ра,636,59.0,SRC-010
2007,а-дәқьа́н,635,58.9,SRC-010
2008,а-ҭа·ҭәа-ра́,635,58.9,SRC-010
2009,а-ҽы́·ҵәах-ра,635,58.9,SRC-010
2010,Бзиа,635,58.9,SRC-010
2011,Шамба,635,58.9,SRC-010
2012,а-гаӡа́,634,58.8,SRC-010
2013,а́анҿа·с-ра,634,58.8,SRC-010
2014,а-та́нк,632,58.6,SRC-010
2015,а́-хәшәтә-ра,631,58.5,SRC-010
2016,а-хьы·р:хә-ра́,630,58.4,SRC-010
2017,а-ҩны́ҵҟатәи,630,58.4,SRC-010
2018,а-ҳа́р,630,58.4,SRC-010
2019,а́-ла·кьыс-ра,630,58.4,SRC-010
2020,а́-лбаа·га-ра,630,58.4,SRC-010
2021,а-зы́·ҧшаа-ра,629,58.3,SRC-010
2022,а-кьы́ҧхь-ра,629,58.3,SRC-010
2023,а́-митә,629,58.3,SRC-010
2024,а́са,628,58.2,SRC-010
2025,а-уаҩҧсы́,627,58.1,SRC-010
2026,а-цҳара́жәҳәаҩ,627,58.1,SRC-010
2027,абжьааҧны́,627,58.1,SRC-010
2028,гәы́ҧҩык,627,58.1,SRC-010
2029,а-ҕьы́ч,625,58.0,SRC-010
2030,а-ҧсы́ҧ,625,58.0,SRC-010
2031,цәгьала́,625,58.0,SRC-010
2032,а-ма́ҷ·ха-ра,624,57.9,SRC-010
2033,а-цәы·н·ха-ра́,622,57.7,SRC-010
2034,а-фырха́ҵара,621,57.6,SRC-010
2035,а́арҧшра,621,57.6,SRC-010
2036,а-команди́р,620,57.5,SRC-010
2037,а́иҕь·ха-ра,620,57.5,SRC-010
2038,Ҳасан,620,57.5,SRC-010
2039,а-бе́иа,619,57.4,SRC-010
2040,а-цы́нхәрас,619,57.4,SRC-010
2041,а́-ҧшәмаҧҳәыс,619,57.4,SRC-010
2042,а-кы́л·ҧш-ра,618,57.3,SRC-010
2043,а-нцәахәы́,618,57.3,SRC-010
2044,а-ҽ·е́иҭа·к-ра,618,57.3,SRC-010
2045,а́-хьӡ·ҵа-ра,618,57.3,SRC-010
2046,а́иқәрхара,618,57.3,SRC-010
2047,а-цәаҩа́,617,57.2,SRC-010
2048,а́-цәгьа-ра,617,57.2,SRC-010
2049,а́изга,617,57.2,SRC-010
2050,а́-шьҭ·ҧаа-ра,616,57.1,SRC-010
2051,а-ҧшӡа́,615,57.0,SRC-010
2052,а́аҧынра,615,57.0,SRC-010
2053,а́из·ҧш-ра,615,57.0,SRC-010
2054,ака́кала,615,57.0,SRC-010
2055,да́ҽаӡә,615,57.0,SRC-010
2056,а-кәта́ҕь,614,56.9,SRC-010
2057,а-тәы́ҩа,614,56.9,SRC-010
2058,а-ҟьа́ҟьа,614,56.9,SRC-010
2059,а́-р:хь-ра,614,56.9,SRC-010
2060,а́-ц·ау-ра,614,56.9,SRC-010
2061,а-қьа́бз,613,56.8,SRC-010
2062,а-қьа́ф,613,56.8,SRC-010
2063,а-ҭе́л,613,56.8,SRC-010
2064,а́-шәи-ра,613,56.8,SRC-010
2065,а́ила·ш-ра,613,56.8,SRC-010
2066,ака́ла,613,56.8,SRC-010
2067,а-зҵаатәы́,612,56.8,SRC-010
2068,а́-наӡа,612,56.8,SRC-010
2069,а́-цәқәа,612,56.8,SRC-010
2070,а́-қә·р:тәа-ра,612,56.8,SRC-010
2071,а́иҟара,612,56.8,SRC-010
2072,а́-кәа,611,56.7,SRC-010
2073,а-шта́б,610,56.6,SRC-010
2074,а́-лу,610,56.6,SRC-010
2075,уажәра́анӡагьы,610,56.6,SRC-010
2076,а-бза́,609,56.5,SRC-010
2077,а-ди́н,609,56.5,SRC-010
2078,а-кома́нда,609,56.5,SRC-010
2079,а-програ́мма,609,56.5,SRC-010
2080,ахана́тә,609,56.5,SRC-010
2081,аҧсҳа́,609,56.5,SRC-010
2082,а-хьа́а·га-ра,608,56.4,SRC-010
2083,еицырдыруа́,608,56.4,SRC-010
2084,а́-хазна,606,56.2,SRC-010
2085,а́-ҵаа-ра,606,56.2,SRC-010
2086,а-қәнага́,605,56.1,SRC-010
2087,а́-цыр-цыр-ра,605,56.1,SRC-010
2088,а́и·з·ҧш-ра,605,56.1,SRC-010
2089,а́и·зы·ҧш-ра,605,56.1,SRC-010
2090,Аслан,605,56.1,SRC-010
2091,Аҧсырҭ,605,56.1,SRC-010
2092,Мыса,605,56.1,SRC-010
2093,а-қәы́лаҩ,604,56.0,SRC-010
2094,а́-зла,604,56.0,SRC-010
2095,а́-ц·к-ра,604,56.0,SRC-010
2096,а́и·д·гыла-заа-ра,604,56.0,SRC-010
2097,а́ргама,604,56.0,SRC-010
2098,а-ха́·ҵгыла-ра,603,55.9,SRC-010
2099,а-ҳаракы́ра,602,55.8,SRC-010
2100,а́-қә·шь-ра,602,55.8,SRC-010
2101,а-ла́·га-ра,601,55.7,SRC-010
2102,а-ра́цәа·ха-ра,601,55.7,SRC-010
2103,а-ура́,601,55.7,SRC-010
2104,а-ҳама́м,600,55.6,SRC-010
2105,а́-рацәа·ха-ра,600,55.6,SRC-010
2106,Иуа,600,55.6,SRC-010
2107,хәба́,600,55.6,SRC-010
2108,а-бжьа·ҵа-ра́,599,55.6,SRC-010
2109,а-қәҵа́,599,55.6,SRC-010
2110,а́има·да-ра,599,55.6,SRC-010
2111,а-ҟәа́ҟәа,598,55.5,SRC-010
2112,а́и·шьҭа·ла-ра,598,55.5,SRC-010
2113,а́имак,598,55.5,SRC-010
2114,а́-ҩха·ла-ра,597,55.4,SRC-010
2115,а́и·гыла-заа-ра,597,55.4,SRC-010
2116,а-цә·ӡа-ра́,596,55.3,SRC-010
2117,а́-р:ша-ра,596,55.3,SRC-010
2118,иреиҳаӡо́у,596,55.3,SRC-010
2119,ма́ҷны,596,55.3,SRC-010
2120,џьана́ҭ,596,55.3,SRC-010
2121,Аҧсҳа,595,55.2,SRC-010
2122,а-ҵараи́урҭа,594,55.1,SRC-010
2123,а́и·х·га-ра,594,55.1,SRC-010
2124,а-цәа́=а-жьы́,593,55.0,SRC-010
2125,а-цәа́=а́-жь,593,55.0,SRC-010
2126,а́-цәа=а-жьы́,593,55.0,SRC-010
2127,а́-цәа=а́-жь,593,55.0,SRC-010
2128,Зыхәба,593,55.0,SRC-010
2129,Хәыхәыт,593,55.0,SRC-010
2130,а-ка́лҭ,592,54.9,SRC-010
2131,а-каруа́ҭ,592,54.9,SRC-010
2132,а-ҽы́жә·ҵ-ра,592,54.9,SRC-010
2133,ны́зқь,592,54.9,SRC-010
2134,а-дауҳа́тә,591,54.8,SRC-010
2135,аба́сала,590,54.7,SRC-010
2136,а-занаа́ҭ,589,54.6,SRC-010
2137,а-р:и́-ра,589,54.6,SRC-010
2138,а-уу-ра́,589,54.6,SRC-010
2139,а́-қә·ҳа-ра,589,54.6,SRC-010
2140,а́·бжьа-ра,589,54.6,SRC-010
2141,а́иҭакра,589,54.6,SRC-010
2142,а́ӡа,589,54.6,SRC-010
2143,а-р:ҧхьа-ра́,588,54.5,SRC-010
2144,а-ҵау́ла,588,54.5,SRC-010
2145,а-ҵкы́,588,54.5,SRC-010
2146,а́-ла·р:ҵәа-ра,588,54.5,SRC-010
2147,а-ҟа́за,587,54.4,SRC-010
2148,а́-шьхаруа,587,54.4,SRC-010
2149,а́ахьа·ҧш-ра,587,54.4,SRC-010
2150,а-шәа́ра,586,54.3,SRC-010
2151,а-шәара́,586,54.3,SRC-010
2152,а-ҧашьа́,586,54.3,SRC-010
2153,а́-шәара,586,54.3,SRC-010
2154,а́амышьҭахь,586,54.3,SRC-010
2155,а́нхәа,586,54.3,SRC-010
2156,аихатәы́,586,54.3,SRC-010
2157,зынӡа́ск,586,54.3,SRC-010
2158,а-цә·уада́ҩ-заа-ра,585,54.3,SRC-010
2159,а-ҭы́нч·ха-ра,585,54.3,SRC-010
2160,а-ҳаскьы́н,585,54.3,SRC-010
2161,а́-шәаҳәа-ра,585,54.3,SRC-010
2162,а́иҕьа·шьа-ра,585,54.3,SRC-010
2163,а́и·хы·с-ра,584,54.2,SRC-010
2164,Манча,584,54.2,SRC-010
2165,а-журнали́ст,583,54.1,SRC-010
2166,а́и·ма·да-ра,583,54.1,SRC-010
2167,зымҩа́,583,54.1,SRC-010
2168,а-з·ха-заа-ра́,582,54.0,SRC-010
2169,а-х·ӡы́ӡаа-ра,582,54.0,SRC-010
2170,а-хы́сра,582,54.0,SRC-010
2171,Кәыдры,582,54.0,SRC-010
2172,а-мӡырха́,581,53.9,SRC-010
2173,а-сы́бжь,581,53.9,SRC-010
2174,а-қы́рҭ,580,53.8,SRC-010
2175,а́-р:ҧшӡа-ра,580,53.8,SRC-010
2176,а́-лы·ҩ-ра,578,53.6,SRC-010
2177,абыржәы́ҵәҟьа,578,53.6,SRC-010
2178,Агрба,578,53.6,SRC-010
2179,а-це́нтр,577,53.5,SRC-010
2180,аимаа́,577,53.5,SRC-010
2181,а-гыгшәы́г,576,53.4,SRC-010
2182,а́имаа,576,53.4,SRC-010
2183,а́-ҩаӡа-ра,575,53.3,SRC-010
2184,а́аигәа·ха-ра,575,53.3,SRC-010
2185,а-ӡба́,573,53.1,SRC-010
2186,а-шә·шь-ра́,572,53.0,SRC-010
2187,Ажьгьери,572,53.0,SRC-010
2188,а-на́·ха-ра,571,53.0,SRC-010
2189,а́-мҵан,571,53.0,SRC-010
2190,а-гәа́ҟ,570,52.9,SRC-010
2191,а-махәа́р,570,52.9,SRC-010
2192,а-цә·н·ха-ра́,570,52.9,SRC-010
2193,а-ҽы·р:ҕәҕәа-ра́,570,52.9,SRC-010
2194,а́-шьхәа,570,52.9,SRC-010
2195,а́и·ш-ра,570,52.9,SRC-010
2196,а́на·шьа-ра,570,52.9,SRC-010
2197,а-ҳәаза-ра́,569,52.8,SRC-010
2198,а-ҵә-ра́,568,52.7,SRC-010
2199,нау́нагӡа,568,52.7,SRC-010
2200,ҭабу́п,568,52.7,SRC-010
2201,а-кааме́ҭ,567,52.6,SRC-010
2202,а-хды́рра,567,52.6,SRC-010
2203,а-шы́ла,567,52.6,SRC-010
2204,а́брагь,567,52.6,SRC-010
2205,Аруҭан,567,52.6,SRC-010
2206,Гал,567,52.6,SRC-010
2207,а-з·на́·га-ра,566,52.5,SRC-010
2208,а-хәшьа́ра,566,52.5,SRC-010
2209,а-з·хьа́·ҧш-ра,565,52.4,SRC-010
2210,а-ҧы́за,565,52.4,SRC-010
2211,а́-ура,565,52.4,SRC-010
2212,а́-џьымшь,565,52.4,SRC-010
2213,Анзор,565,52.4,SRC-010
2214,а-спо́рт,564,52.3,SRC-010
2215,а-шы́,564,52.3,SRC-010
2216,а́ила-заа-ра,564,52.3,SRC-010
2217,а-џьа́,563,52.2,SRC-010
2218,а-ӡа́ра,563,52.2,SRC-010
2219,а-ӡара́,563,52.2,SRC-010
2220,а́-қә·р:шә-ра,563,52.2,SRC-010
2221,а́-ӡара,563,52.2,SRC-010
2222,а-гәа́ҳәара,562,52.1,SRC-010
2223,а-еконо́мика,562,52.1,SRC-010
2224,а́-гьежь,562,52.1,SRC-010
2225,а́-шьақә·гыла-заа-ра,562,52.1,SRC-010
2226,а́-шьҭахьтәи,562,52.1,SRC-010
